transaction_id,transaction_date,year,quarter,month,month_num,day_of_week,customer_id,customer_segment,region,city,product_category,product_name,quantity,unit_price,gross_revenue,discount_rate,discount_amount,net_revenue,cost,profit,sales_channel,sales_rep,order_status,profit_margin,revenue_per_unit,is_high_value,days_since_start
TXN003013,2023-04-12,2023,Q2,April,4,Wednesday,CUST6398,Government,East,Colchester,Electronics,Wireless Mouse,4,1001.14,4004.56,0.11,440.5,3564.06,2344.48,1219.58,Online,Rep_13,Completed,34.22,891.02,False,466
TXN003014,2022-04-14,2022,Q2,April,4,Thursday,CUST1710,Smb,North,Manchester,Furniture,Office Chair,11,493.42,5427.62,0.03,162.83,5264.79,3323.84,1940.95,Retail,Rep_12,Pending,36.87,478.62,True,103
TXN003015,2024-12-04,2024,Q4,December,12,Wednesday,CUST2976,Smb,North,Liverpool,Software,Productivity Suite,3,152.29,593.93,0.04,23.76,570.17,362.44,207.73,Partner,Rep_07,Completed,36.43,190.06,False,1068
TXN003016,2022-01-06,2022,Q1,January,1,Thursday,CUST4411,Smb,West,Exeter,Stationery,Pen Collection,7,67.03,469.21,0.04,18.77,450.44,305.24,145.2,Retail,Rep_16,Completed,32.24,64.35,False,5
TXN003017,2024-02-28,2024,Q1,February,2,Wednesday,CUST6197,Smb,West,Exeter,Furniture,Standing Desk,13,199.86,2598.18,0.01,25.98,2572.2,1229.63,1342.57,Online,Rep_07,Completed,52.2,197.86,False,788
TXN003018,2022-10-02,2022,Q4,October,10,Sunday,CUST4159,Enterprise,East,Colchester,Electronics,Bluetooth Headphones,24,1319.45,41166.84,0.04,1646.67,39520.17,23024.94,16495.23,Partner,Rep_04,Completed,41.74,1646.67,True,274
TXN003019,2024-02-09,2024,Q1,February,2,Friday,CUST5304,Smb,West,Cardiff,Stationery,Sticky Notes,20,10.57,211.4,0.05,10.57,200.83,123.5,77.33,Partner,Rep_05,Completed,38.51,10.04,False,769
TXN003020,2024-07-03,2024,Q3,July,7,Wednesday,CUST7783,Individual,West,Cardiff,Electronics,USB-C Hub,1,1041.17,1041.17,0.02,20.82,1020.35,441.75,578.6,Online,Rep_18,Completed,56.71,1020.35,False,914
TXN003021,2022-07-01,2022,Q3,July,7,Friday,CUST9704,Government,South,London,Electronics,Laptop Pro,1,369.75,369.75,0.07,25.88,343.87,197.28,146.59,Retail,Rep_09,Completed,42.63,343.87,False,181
TXN003022,2024-02-04,2024,Q1,February,2,Sunday,CUST7593,Government,North,Newcastle,Software,Cloud Storage,1,408.29,408.29,0.11,44.91,363.38,151.3,212.08,Retail,Unassigned,Completed,58.36,363.38,False,764
TXN003023,2022-01-04,2022,Q1,January,1,Tuesday,CUST7095,Individual,South,Bristol,Electronics,Laptop Pro,3,692.04,2076.12,0.02,41.52,2034.6,1069.74,964.86,Retail,Rep_13,Completed,47.42,678.2,False,3
TXN003024,2024-07-26,2024,Q3,July,7,Friday,CUST5929,Enterprise,West,Exeter,Furniture,Standing Desk,32,369.42,11821.44,0.08,945.72,10875.72,6354.6,4521.12,Online,Rep_05,Completed,41.57,339.87,True,937
TXN003025,2022-04-22,2022,Q2,April,4,Friday,CUST6089,Government,South,London,Stationery,Paper Ream,1,87.74,87.74,0.13,11.41,76.33,52.3,24.03,Online,Unassigned,Completed,31.48,76.33,False,111
TXN003026,2024-08-05,2024,Q3,August,8,Monday,CUST5855,Smb,East,Cambridge,Furniture,Office Chair,18,768.11,13825.98,0.0,0.0,13825.98,9225.93,4600.05,Online,Rep_14,Completed,33.27,768.11,True,947
TXN003027,2023-02-19,2023,Q1,February,2,Sunday,CUST6760,Enterprise,West,Birmingham,Electronics,Webcam HD,8,345.02,2760.16,0.06,165.61,2594.55,1132.59,1461.96,Retail,Rep_20,Completed,56.35,324.32,False,414
TXN003028,2024-06-06,2024,Q2,June,6,Thursday,CUST5410,Enterprise,East,Norwich,Software,Productivity Suite,41,257.05,10539.05,0.1,1053.9,9485.15,5732.02,3753.13,Online,Rep_15,Completed,39.57,231.35,True,887
TXN003029,2023-02-20,2023,Q1,February,2,Monday,CUST8260,Enterprise,East,Colchester,Electronics,Webcam HD,40,1075.03,43001.2,0.07,3010.08,39991.12,23385.46,16605.66,Retail,Rep_03,Pending,41.52,999.78,True,415
TXN003030,2022-11-03,2022,Q4,November,11,Thursday,CUST8685,Government,West,Plymouth,Furniture,Office Chair,2,316.38,822.59,0.07,57.58,765.01,448.69,316.32,Direct Sales,Rep_17,Completed,41.35,382.5,False,306
TXN003031,2024-06-01,2024,Q2,June,6,Saturday,CUST4839,Enterprise,East,Cambridge,Furniture,Filing Cabinet,33,520.42,17173.86,0.01,171.74,17002.12,8455.77,8546.35,Online,Rep_16,Completed,50.27,515.22,True,882
TXN003032,2023-12-28,2023,Q4,December,12,Thursday,CUST7302,Government,South,Brighton,Electronics,Laptop Pro,1,1144.87,1488.33,0.01,14.88,1473.45,734.16,739.29,Direct Sales,Rep_15,Completed,50.17,1473.45,False,726
TXN003033,2024-12-04,2024,Q4,December,12,Wednesday,CUST9760,Smb,North,Leeds,Electronics,USB-C Hub,14,1178.04,21440.33,0.02,428.81,21011.52,12244.21,8767.31,Partner,Rep_04,Completed,41.73,1500.82,True,1068
TXN003034,2024-07-09,2024,Q3,July,7,Tuesday,CUST5563,Smb,East,Norwich,Electronics,Bluetooth Headphones,13,1058.86,13765.18,0.05,688.26,13076.92,6832.61,6244.31,Direct Sales,Rep_08,Completed,47.75,1005.92,True,920
TXN003035,2022-06-25,2022,Q2,June,6,Saturday,CUST2740,Enterprise,North,Liverpool,Furniture,Office Chair,42,397.78,16706.76,0.12,2004.81,14701.95,5996.93,8705.02,Direct Sales,Rep_15,Completed,59.21,350.05,True,175
TXN003036,2023-09-15,2023,Q3,September,9,Friday,CUST1982,Individual,East,Ipswich,Software,Security Pack,5,197.87,989.35,0.04,39.57,949.78,555.5,394.28,Online,Rep_05,Completed,41.51,189.96,False,622
TXN003037,2022-07-10,2022,Q3,July,7,Sunday,CUST9763,Enterprise,South,Bristol,Electronics,Webcam HD,32,1010.72,32343.04,0.14,4528.03,27815.01,11543.06,16271.95,Online,Rep_14,Completed,58.5,869.22,True,190
TXN003038,2024-12-06,2024,Q4,December,12,Friday,CUST8027,Government,East,Norwich,Electronics,USB-C Hub,4,324.82,1689.06,0.11,185.8,1503.26,910.15,593.11,Retail,Rep_20,Completed,39.45,375.82,False,1070
TXN003039,2022-01-05,2022,Q1,January,1,Wednesday,CUST6608,Individual,North,Manchester,Software,Cloud Storage,1,176.06,176.06,0.01,1.76,174.3,103.58,70.72,Direct Sales,Rep_16,Completed,40.57,174.3,False,4
TXN003040,2023-10-23,2023,Q4,October,10,Monday,CUST1548,Smb,East,Norwich,Software,Design Pro,13,138.78,2345.38,0.0,0.0,2345.38,1491.46,853.92,Online,Rep_14,Completed,36.41,180.41,False,660
TXN003041,2023-12-13,2023,Q4,December,12,Wednesday,CUST5976,Government,South,Southampton,Software,Design Pro,1,168.79,219.43,0.09,19.75,199.68,115.2,84.48,Retail,Rep_12,Pending,42.31,199.68,False,711
TXN003042,2023-03-10,2023,Q1,March,3,Friday,CUST2355,Enterprise,North,Manchester,Furniture,Bookshelf,30,709.57,21287.1,0.03,638.61,20648.49,9884.58,10763.91,Direct Sales,Rep_20,Completed,52.13,688.28,True,433
TXN003043,2022-10-24,2022,Q4,October,10,Monday,CUST9708,Individual,West,Birmingham,Software,Cloud Storage,2,432.65,1124.89,0.02,22.5,1102.39,497.94,604.45,Partner,Rep_20,Completed,54.83,551.2,False,296
TXN003044,2024-01-09,2024,Q1,January,1,Tuesday,CUST5195,Smb,South,Southampton,Stationery,Sticky Notes,2,31.69,63.38,0.01,0.63,62.75,31.0,31.75,Online,Rep_11,Completed,50.6,31.38,False,738
TXN003045,2023-07-21,2023,Q3,July,7,Friday,CUST9940,Individual,North,Leeds,Electronics,USB-C Hub,2,1247.78,2495.56,0.01,24.96,2470.6,1681.31,789.29,Partner,Rep_16,Completed,31.95,1235.3,False,566
TXN003046,2024-10-29,2024,Q4,October,10,Tuesday,CUST2923,Government,West,Cardiff,Furniture,Desk Lamp,3,733.2,2859.48,0.02,57.19,2802.29,1945.33,856.96,Partner,Rep_08,Completed,30.58,934.1,False,1032
TXN003047,2023-04-26,2023,Q2,April,4,Wednesday,CUST6725,Government,North,Leeds,Stationery,Pen Collection,4,39.33,157.32,0.02,3.15,154.17,61.97,92.2,Retail,Rep_07,Pending,59.8,38.54,False,480
TXN003048,2024-02-05,2024,Q1,February,2,Monday,CUST6336,Individual,West,Plymouth,Electronics,Laptop Pro,3,1498.72,4496.16,0.04,179.85,4316.31,1947.55,2368.76,Online,Rep_10,Completed,54.88,1438.77,False,765
TXN003049,2022-11-23,2022,Q4,November,11,Wednesday,CUST9545,Government,East,Ipswich,Software,Design Pro,4,309.44,1609.09,0.0,0.0,1609.09,850.13,758.96,Direct Sales,Rep_06,Completed,47.17,402.27,False,326
TXN003050,2024-01-10,2024,Q1,January,1,Wednesday,CUST9578,Enterprise,West,Birmingham,Software,Design Pro,13,208.43,2709.59,0.12,325.15,2384.44,1050.98,1333.46,Partner,Unassigned,Completed,55.92,183.42,False,739
TXN003051,2022-06-19,2022,Q2,June,6,Sunday,CUST2040,Enterprise,East,Norwich,Software,Cloud Storage,13,139.08,1808.04,0.1,180.8,1627.24,870.2,757.04,Partner,Rep_01,Cancelled,46.52,125.17,False,169
TXN003052,2023-03-17,2023,Q1,March,3,Friday,CUST8811,Individual,East,Colchester,Stationery,Notebook Set,5,86.61,433.05,0.03,12.99,420.06,253.17,166.89,Retail,Rep_07,Completed,39.73,84.01,False,440
TXN003053,2022-07-03,2022,Q3,July,7,Sunday,CUST9601,Enterprise,West,Birmingham,Furniture,Filing Cabinet,16,311.31,4980.96,0.08,398.48,4582.48,2634.91,1947.57,Partner,Rep_03,Completed,42.5,286.4,False,183
TXN003054,2022-11-04,2022,Q4,November,11,Friday,CUST8420,Individual,West,Plymouth,Furniture,Desk Lamp,4,643.65,3346.98,0.04,133.88,3213.1,1660.13,1552.97,Direct Sales,Rep_10,Completed,48.33,803.28,False,307
TXN003055,2022-11-21,2022,Q4,November,11,Monday,CUST3509,Enterprise,South,Brighton,Stationery,Paper Ream,31,80.64,3249.79,0.12,389.97,2859.82,1724.42,1135.4,Direct Sales,Rep_05,Completed,39.7,92.25,False,324
TXN003056,2024-03-02,2024,Q1,March,3,Saturday,CUST2231,Government,North,Newcastle,Electronics,Wireless Mouse,4,1390.58,5562.32,0.09,500.61,5061.71,3235.62,1826.09,Online,Rep_07,Completed,36.08,1265.43,True,791
TXN003057,2023-06-23,2023,Q2,June,6,Friday,CUST9671,Smb,North,Newcastle,Stationery,Notebook Set,4,65.47,261.88,0.02,5.24,256.64,177.67,78.97,Direct Sales,Rep_17,Cancelled,30.77,64.16,False,538
TXN003058,2024-02-13,2024,Q1,February,2,Tuesday,CUST9304,Individual,South,Bristol,Electronics,USB-C Hub,1,1233.49,1233.49,0.04,49.34,1184.15,560.86,623.29,Retail,Rep_07,Completed,52.64,1184.15,False,773
TXN003059,2024-01-08,2024,Q1,January,1,Monday,CUST3886,Individual,East,Colchester,Software,Project Manager,4,358.96,1435.84,0.03,43.08,1392.76,587.74,805.02,Online,Rep_07,Completed,57.8,348.19,False,737
TXN003060,2024-12-18,2024,Q4,December,12,Wednesday,CUST9606,Enterprise,West,Birmingham,Electronics,Webcam HD,5,1349.71,8773.11,0.07,614.12,8158.99,3954.69,4204.3,Online,Rep_06,Pending,51.53,1631.8,True,1082
TXN003061,2023-02-23,2023,Q1,February,2,Thursday,CUST9377,Enterprise,South,Bristol,Software,Productivity Suite,47,491.7,23109.9,0.08,1848.79,21261.11,10169.64,11091.47,Partner,Rep_09,Completed,52.17,452.36,True,418
TXN003062,2024-09-26,2024,Q3,September,9,Thursday,CUST8070,Government,South,Brighton,Furniture,Office Chair,2,704.89,1409.78,0.13,183.27,1226.51,778.1,448.41,Retail,Rep_08,Completed,36.56,613.26,False,999
TXN003063,2022-05-29,2022,Q2,May,5,Sunday,CUST4816,Individual,North,Liverpool,Electronics,Webcam HD,5,260.65,1303.25,0.05,65.16,1238.09,706.95,531.14,Direct Sales,Rep_16,Completed,42.9,247.62,False,148
TXN003064,2024-02-09,2024,Q1,February,2,Friday,CUST1539,Enterprise,North,Manchester,Stationery,Pen Collection,15,35.13,526.95,0.09,47.43,479.52,294.43,185.09,Retail,Rep_08,Completed,38.6,31.97,False,769
TXN003065,2022-11-23,2022,Q4,November,11,Wednesday,CUST7351,Enterprise,West,Plymouth,Software,Security Pack,48,75.77,4728.05,0.03,141.84,4586.21,2017.38,2568.83,Direct Sales,Rep_16,Completed,56.01,95.55,False,326
TXN003066,2024-07-06,2024,Q3,July,7,Saturday,CUST3302,Government,South,Brighton,Electronics,USB-C Hub,5,883.65,4418.25,0.01,44.18,4374.07,1853.76,2520.31,Partner,Rep_11,Completed,57.62,874.81,False,917
TXN003067,2022-12-08,2022,Q4,December,12,Thursday,CUST5287,Enterprise,South,London,Electronics,Bluetooth Headphones,34,647.29,28610.22,0.03,858.31,27751.91,14399.71,13352.2,Retail,Rep_18,Pending,48.11,816.23,True,341
TXN003068,2022-07-30,2022,Q3,July,7,Saturday,CUST2587,Enterprise,East,Cambridge,Electronics,Webcam HD,9,1465.64,13190.76,0.07,923.35,12267.41,7331.54,4935.87,Online,Rep_06,Completed,40.24,1363.05,True,210
TXN003069,2022-05-12,2022,Q2,May,5,Thursday,CUST4194,Enterprise,South,Brighton,Furniture,Filing Cabinet,33,289.96,9568.68,0.14,1339.62,8229.06,3727.67,4501.39,Online,Rep_19,Completed,54.7,249.37,True,131
TXN003070,2022-07-06,2022,Q3,July,7,Wednesday,CUST7359,Government,North,Liverpool,Stationery,Notebook Set,2,87.88,175.76,0.12,21.09,154.67,63.53,91.14,Online,Rep_15,Completed,58.93,77.33,False,186
TXN003071,2024-10-02,2024,Q4,October,10,Wednesday,CUST1795,Enterprise,East,Ipswich,Furniture,Office Chair,18,628.28,14701.75,0.1,1470.18,13231.57,8815.21,4416.36,Retail,Rep_12,Completed,33.38,735.09,True,1005
TXN003072,2023-02-28,2023,Q1,February,2,Tuesday,CUST4071,Government,North,Newcastle,Stationery,Notebook Set,1,39.29,39.29,0.01,0.39,38.9,25.4,13.5,Direct Sales,Rep_19,Completed,34.7,38.9,False,423
TXN003073,2022-09-02,2022,Q3,September,9,Friday,CUST2222,Individual,North,Liverpool,Software,Design Pro,2,143.12,286.24,0.0,0.0,286.24,148.48,137.76,Online,Rep_07,Completed,48.13,143.12,False,244
TXN003074,2022-11-03,2022,Q4,November,11,Thursday,CUST2529,Smb,West,Plymouth,Stationery,Notebook Set,15,61.04,1190.28,0.02,23.81,1166.47,550.17,616.3,Partner,Rep_19,Completed,52.83,77.76,False,306
TXN003075,2024-02-26,2024,Q1,February,2,Monday,CUST5553,Smb,East,Colchester,Furniture,Desk Lamp,20,543.26,10865.2,0.02,217.3,10647.9,5870.31,4777.59,Direct Sales,Rep_01,Completed,44.87,532.4,True,786
TXN003076,2023-09-04,2023,Q3,September,9,Monday,CUST8997,Individual,South,Bristol,Electronics,Bluetooth Headphones,3,320.28,960.84,0.02,19.22,941.62,444.77,496.85,Online,Rep_04,Completed,52.77,313.87,False,611
TXN003077,2024-01-13,2024,Q1,January,1,Saturday,CUST7064,Individual,South,Southampton,Electronics,Laptop Pro,3,705.06,2115.18,0.03,63.46,2051.72,856.79,1194.93,Partner,Rep_17,Completed,58.24,683.91,False,742
TXN003078,2022-02-13,2022,Q1,February,2,Sunday,CUST2555,Government,South,London,Furniture,Standing Desk,5,218.35,1091.75,0.08,87.34,1004.41,583.76,420.65,Partner,Rep_13,Completed,41.88,200.88,False,43
TXN003079,2022-08-18,2022,Q3,August,8,Thursday,CUST6628,Enterprise,North,Newcastle,Software,Security Pack,34,225.45,7665.3,0.07,536.57,7128.73,3609.25,3519.48,Direct Sales,Unassigned,Completed,49.37,209.67,True,229
TXN003080,2022-07-12,2022,Q3,July,7,Tuesday,CUST4215,Government,South,Southampton,Software,Design Pro,5,241.24,1206.2,0.12,144.74,1061.46,628.06,433.4,Partner,Rep_06,Completed,40.83,212.29,False,192
TXN003081,2022-01-08,2022,Q1,January,1,Saturday,CUST1489,Smb,West,Birmingham,Stationery,Stapler,12,80.47,965.64,0.01,9.66,955.98,522.31,433.67,Retail,Rep_10,Completed,45.36,79.67,False,7
TXN003082,2023-08-20,2023,Q3,August,8,Sunday,CUST5840,Individual,North,Newcastle,Furniture,Filing Cabinet,3,191.88,575.64,0.02,11.51,564.13,287.97,276.16,Direct Sales,Rep_01,Cancelled,48.95,188.04,False,596
TXN003083,2022-04-15,2022,Q2,April,4,Friday,CUST6735,Individual,North,Newcastle,Electronics,Wireless Mouse,3,454.54,1363.62,0.02,27.27,1336.35,902.33,434.02,Retail,Rep_05,Completed,32.48,445.45,False,104
TXN003084,2022-10-12,2022,Q4,October,10,Wednesday,CUST1622,Enterprise,West,Birmingham,Stationery,Pen Collection,8,33.5,348.4,0.1,34.84,313.56,136.38,177.18,Direct Sales,Rep_14,Completed,56.51,39.2,False,284
TXN003085,2024-06-24,2024,Q2,June,6,Monday,CUST1098,Government,South,Bristol,Electronics,Wireless Mouse,1,346.05,346.05,0.12,41.53,304.52,122.97,181.55,Partner,Rep_06,Completed,59.62,304.52,False,905
TXN003086,2023-11-19,2023,Q4,November,11,Sunday,CUST5171,Enterprise,North,Leeds,Stationery,Pen Collection,16,47.91,996.53,0.08,79.72,916.81,616.32,300.49,Retail,Rep_12,Completed,32.78,57.3,False,687
TXN003087,2022-05-22,2022,Q2,May,5,Sunday,CUST2576,Government,East,Norwich,Software,Security Pack,4,489.86,1959.44,0.09,176.35,1783.09,900.99,882.1,Direct Sales,Rep_18,Completed,49.47,445.77,False,141
TXN003088,2022-12-04,2022,Q4,December,12,Sunday,CUST4461,Government,South,Brighton,Electronics,Bluetooth Headphones,5,234.19,1522.24,0.02,30.44,1491.8,858.55,633.25,Online,Rep_12,Completed,42.45,298.36,False,337
TXN003089,2022-08-12,2022,Q3,August,8,Friday,CUST7331,Individual,West,Plymouth,Furniture,Office Chair,4,693.87,2775.48,0.02,55.51,2719.97,1466.23,1253.74,Retail,Rep_12,Completed,46.09,679.99,False,223
TXN003090,2023-11-09,2023,Q4,November,11,Thursday,CUST1949,Enterprise,East,Ipswich,Electronics,Webcam HD,41,522.16,27831.13,0.09,2504.8,25326.33,11310.05,14016.28,Partner,Rep_15,Pending,55.34,617.72,True,677
TXN003091,2022-12-16,2022,Q4,December,12,Friday,CUST9535,Individual,North,Leeds,Software,Productivity Suite,1,394.12,512.36,0.01,5.12,507.24,283.35,223.89,Partner,Rep_05,Completed,44.14,507.24,False,349
TXN003092,2023-11-15,2023,Q4,November,11,Wednesday,CUST9872,Government,South,Brighton,Furniture,Office Chair,1,691.37,898.78,0.08,71.9,826.88,570.02,256.86,Partner,Rep_19,Completed,31.06,826.88,False,683
TXN003093,2024-12-19,2024,Q4,December,12,Thursday,CUST1699,Individual,South,Brighton,Electronics,USB-C Hub,4,219.65,1142.18,0.02,22.84,1119.34,746.45,372.89,Direct Sales,Rep_18,Completed,33.31,279.83,False,1083
TXN003094,2022-04-19,2022,Q2,April,4,Tuesday,CUST2713,Government,East,Norwich,Furniture,Desk Lamp,4,451.55,1806.2,0.09,162.56,1643.64,1000.67,642.97,Retail,Rep_03,Completed,39.12,410.91,False,108
TXN003095,2022-09-09,2022,Q3,September,9,Friday,CUST2663,Government,North,Newcastle,Electronics,USB-C Hub,4,982.44,3929.76,0.04,157.19,3772.57,2540.41,1232.16,Online,Rep_10,Completed,32.66,943.14,False,251
TXN003096,2023-07-23,2023,Q3,July,7,Sunday,CUST5050,Government,North,Liverpool,Electronics,Bluetooth Headphones,5,812.07,4060.35,0.1,406.04,3654.31,1731.06,1923.25,Retail,Rep_11,Completed,52.63,730.86,False,568
TXN003097,2024-02-03,2024,Q1,February,2,Saturday,CUST8566,Smb,West,Plymouth,Software,Cloud Storage,15,131.03,1965.45,0.01,19.65,1945.8,1196.28,749.52,Retail,Rep_07,Completed,38.52,129.72,False,763
TXN003098,2023-06-26,2023,Q2,June,6,Monday,CUST2291,Enterprise,North,Leeds,Furniture,Filing Cabinet,25,415.9,10397.5,0.1,1039.75,9357.75,6482.04,2875.71,Partner,Rep_09,Completed,30.73,374.31,True,541
TXN003099,2023-04-24,2023,Q2,April,4,Monday,CUST7507,Smb,North,Newcastle,Stationery,Pen Collection,18,95.44,1717.92,0.02,34.36,1683.56,1082.86,600.7,Direct Sales,Rep_18,Completed,35.68,93.53,False,478
TXN003100,2024-06-02,2024,Q2,June,6,Sunday,CUST8713,Enterprise,North,Manchester,Electronics,USB-C Hub,16,1084.92,17358.72,0.13,2256.63,15102.09,7978.86,7123.23,Direct Sales,Rep_08,Completed,47.17,943.88,True,883
TXN003101,2023-03-17,2023,Q1,March,3,Friday,CUST4569,Enterprise,North,Manchester,Software,Design Pro,9,136.75,1230.75,0.03,36.92,1193.83,785.36,408.47,Partner,Rep_16,Completed,34.22,132.65,False,440
TXN003102,2024-06-14,2024,Q2,June,6,Friday,CUST2780,Individual,North,Manchester,Furniture,Filing Cabinet,2,398.14,796.28,0.0,0.0,796.28,367.48,428.8,Retail,Rep_15,Completed,53.85,398.14,False,895
TXN003103,2023-04-14,2023,Q2,April,4,Friday,CUST6302,Individual,North,Liverpool,Stationery,Sticky Notes,4,88.37,353.48,0.05,17.67,335.81,234.04,101.77,Retail,Rep_03,Completed,30.31,83.95,False,468
TXN003104,2024-03-22,2024,Q1,March,3,Friday,CUST7593,Smb,South,Bristol,Stationery,Stapler,2,67.34,134.68,0.0,0.0,134.68,88.95,45.73,Retail,Rep_17,Pending,33.95,67.34,False,811
TXN003105,2023-07-04,2023,Q3,July,7,Tuesday,CUST3041,Individual,South,London,Furniture,Desk Lamp,1,458.05,458.05,0.02,9.16,448.89,301.02,147.87,Partner,Rep_01,Completed,32.94,448.89,False,549
TXN003106,2022-04-07,2022,Q2,April,4,Thursday,CUST5608,Individual,North,Leeds,Stationery,Notebook Set,2,82.58,165.16,0.03,4.95,160.21,101.66,58.55,Retail,Rep_14,Completed,36.55,80.1,False,96
TXN003107,2023-02-25,2023,Q1,February,2,Saturday,CUST4564,Government,North,Newcastle,Stationery,Paper Ream,5,17.04,85.2,0.03,2.56,82.64,35.38,47.26,Direct Sales,Rep_03,Completed,57.19,16.53,False,420
TXN003108,2022-10-01,2022,Q4,October,10,Saturday,CUST6005,Individual,South,London,Furniture,Desk Lamp,1,572.46,744.2,0.04,29.77,714.43,423.41,291.02,Online,Rep_08,Completed,40.73,714.43,False,273
TXN003109,2022-08-18,2022,Q3,August,8,Thursday,CUST7757,Individual,East,Colchester,Electronics,Bluetooth Headphones,2,1142.96,2285.92,0.03,68.58,2217.34,1534.76,682.58,Direct Sales,Rep_18,Completed,30.78,1108.67,False,229
TXN003110,2023-02-21,2023,Q1,February,2,Tuesday,CUST8985,Enterprise,South,Brighton,Furniture,Filing Cabinet,18,386.46,6956.28,0.1,695.63,6260.65,2852.48,3408.17,Online,Rep_17,Completed,54.44,347.81,True,416
TXN003111,2022-03-11,2022,Q1,March,3,Friday,CUST8973,Enterprise,South,Bristol,Furniture,Office Chair,20,183.38,3667.6,0.04,146.7,3520.9,1736.76,1784.14,Retail,Rep_16,Completed,50.67,176.04,False,69
TXN003112,2024-07-20,2024,Q3,July,7,Saturday,CUST6075,Enterprise,South,Bristol,Software,Productivity Suite,49,121.94,5975.06,0.1,597.51,5377.55,3007.27,2370.28,Retail,Rep_03,Completed,44.08,109.75,True,931
TXN003113,2022-03-04,2022,Q1,March,3,Friday,CUST8876,Enterprise,North,Newcastle,Furniture,Desk Lamp,47,495.21,23274.87,0.04,930.99,22343.88,13023.69,9320.19,Direct Sales,Rep_08,Completed,41.71,475.4,True,62
TXN003114,2023-11-05,2023,Q4,November,11,Sunday,CUST8340,Enterprise,South,Brighton,Furniture,Office Chair,27,426.7,14977.17,0.04,599.09,14378.08,7117.3,7260.78,Partner,Rep_14,Completed,50.5,532.52,True,673
TXN003115,2022-11-01,2022,Q4,November,11,Tuesday,CUST3742,Individual,North,Newcastle,Furniture,Standing Desk,1,214.44,278.77,0.02,5.58,273.19,174.82,98.37,Retail,Rep_06,Completed,36.01,273.19,False,304
TXN003116,2022-04-17,2022,Q2,April,4,Sunday,CUST5578,Government,North,Manchester,Software,Cloud Storage,1,66.83,66.83,0.04,2.67,64.16,44.6,19.56,Retail,Rep_05,Completed,30.49,64.16,False,106
TXN003117,2022-01-02,2022,Q1,January,1,Sunday,CUST3596,Enterprise,West,Birmingham,Stationery,Sticky Notes,13,78.16,1016.08,0.04,40.64,975.44,520.82,454.62,Direct Sales,Rep_17,Completed,46.61,75.03,False,1
TXN003118,2023-01-16,2023,Q1,January,1,Monday,CUST8858,Smb,West,Birmingham,Furniture,Filing Cabinet,16,668.55,10696.8,0.05,534.84,10161.96,4142.02,6019.94,Direct Sales,Rep_14,Cancelled,59.24,635.12,True,380
